open,high,low,close,volume,rsi,macd,macd_signal,ema_20,sma_50,bollinger_m,bollinger_h,bollinger_l,adx,obv
3119.85,3147.52,3112.96,3133.6,348.2866,57.94617769814325,-0.05090361818747624,-19.415716016429556,3058.6979639479005,3097.6346000000003,3033.9535,3138.3664279878553,2929.540572012145,19.39179181220146,-12412.035300000003
3134.93,3144.15,3101.82,3118.36,373.0573,55.99294594315912,4.360061782919729,-14.660560456559699,3064.380062619529,3097.0208000000002,3040.4965,3148.7744850708227,2932.2185149291777,18.068732077828024,-12785.092600000004
3119.69,3151.99,3099.78,3110.43,288.4694,54.954919394341985,7.1336664500786355,-10.301715075232032,3068.765770941479,3096.6382,3049.3785,3149.7107640579657,2949.046235942034,16.886345590730798,-13073.562000000004
3110.12,3149.54,3094.56,3117.44,295.7223,55.73610509281787,9.784625474775112,-6.284446965230603,3073.401411804195,3096.6472,3052.8695,3157.4814972995327,2948.257502700467,15.692789729709771,-12777.839700000004
3115.75,3217.23,3112.51,3214.4,701.5547,64.82315765326831,19.48478282489623,-1.1306010072052368,3086.829848775224,3098.8907999999997,3059.955,3185.9815955264903,2933.9284044735095,15.91022670161867,-12076.285000000003
3214.84,3297.76,3205.48,3296.07,1163.4965,70.34544989316193,33.37755815248465,5.771030824732742,3106.7574822252027,3102.6259999999997,3071.436,3234.2152092866836,2908.6567907133167,17.24271993405383,-10912.788500000004
3296.88,3306.79,3178.62,3220.05,1212.5185,60.780612357246554,37.817566649569926,12.18033798970018,3117.5472458228023,3105.2354000000005,3079.5335,3254.5090622108355,2904.5579377891645,17.851532052477545,-12125.307000000004
3217.82,3218.02,3165.0,3191.73,417.3832,57.636560439335696,38.60609106580978,17.4654886049221,3124.6122700301544,3106.375,3086.537,3267.596315816663,2905.477684183337,18.10714627188023,-12542.690200000005
3190.83,3220.47,3173.0,3179.15,218.7535,56.24475433355258,37.78039263333858,21.528469410605396,3129.806339551092,3108.3997999999997,3094.6850000000004,3277.010559645373,2912.3594403546276,18.381735699436092,-12761.443700000005
3180.74,3195.48,3163.19,3169.74,155.4245,55.17153275303907,35.95227685139298,24.41323089876291,3133.609545308131,3107.6332,3105.5235000000002,3278.3897480966098,2932.6572519033907,18.394441033304645,-12916.868200000004
3169.37,3175.23,3118.0,3143.44,359.1381,52.174989495421265,32.01227415213225,25.93303954943678,3134.5457790883092,3107.2472000000002,3112.722,3279.195809783998,2946.2481902160025,17.37946219527193,-13276.006300000005
3143.11,3162.63,3120.74,3142.36,201.3638,52.04996973174387,28.474411363228228,26.441313912195074,3135.2899906037082,3105.4332,3118.244,3280.913754336812,2955.5742456631883,16.436981845670125,-13477.370100000004
3141.86,3157.53,3074.14,3091.31,369.9841,46.39135605286608,21.30572215410757,25.414195560577575,3131.101420070022,3102.3826,3122.065,3278.307526285256,2965.8224737147443,15.906432187064311,-13847.354200000003
3090.68,3090.68,3005.39,3020.7,759.3462,39.925896632187325,9.81372095432198,22.294100639326455,3120.586999110972,3098.4285999999997,3124.2174999999997,3273.472410120233,2974.9625898797667,16.502447178838317,-14606.700400000003
3020.38,3066.65,2977.92,2985.68,546.8992,37.159782474390845,-2.09543919883572,17.41619267169402,3107.7387134813557,3094.0004,3123.48,3275.2980204060073,2971.661979593993,17.419655644194645,-15153.599600000003
2986.56,3045.58,2983.91,3009.38,384.7713,40.180268087454856,-9.511499840781653,12.030654169198886,3098.371216959322,3091.0636,3124.6485000000002,3272.524838780073,2976.7721612199275,18.271349219168375,-14768.828300000003
3010.62,3030.15,2960.67,2972.49,577.7808,37.184258429204014,-18.156202624747493,5.99328281040961,3086.382529629863,3087.1807999999996,3119.7445,3280.420446236513,2959.0685537634868,19.37452745178475,-15346.609100000003
2971.89,3009.14,2955.4,2985.81,561.8605,38.954229672189804,-23.659645516746423,0.06269714497840351,3076.804193474638,3084.0833999999995,3116.0045,3285.265013821147,2946.743986178853,20.469393016125395,-14784.748600000003
2986.22,2986.22,2810.96,2881.7,2495.5601,31.486410720862693,-36.006905383506364,-7.151223360718551,3058.2228417151487,3078.5040000000004,3105.163,3302.894173981238,2907.431826018762,22.909892947380975,-17280.3087
2880.34,2908.34,2690.85,2806.19,2659.0378,27.385695238740055,-51.29393912089972,-15.979766512754786,3034.2197139327536,3070.875,3089.5015,3326.0449534519994,2852.9580465480003,25.871721163106418,-19939.3465
2806.86,2808.15,2105.19,2475.62,7004.8093,16.96741827692763,-89.05666995081265,-30.595147200366362,2981.0197411772533,3056.6391999999996,3056.6025,3412.41789066628,2700.78710933372,29.970463334689594,-26944.1558
2476.33,2578.4,2395.25,2569.68,2805.7619,25.636233148571947,-110.12460242495217,-46.501038245283524,2941.844527731801,3044.6994,3029.1685,3441.782122231498,2616.5548777685026,33.776438208302544,-24138.3939
2569.29,2569.29,2470.0,2522.14,2823.7862,24.25775261996432,-129.16820077449165,-63.034470751125156,2901.87266794782,3031.4404000000004,2999.754,3465.4621099744736,2534.045890025526,37.31055773380029,-26962.180099999998
2522.18,2661.77,2470.69,2632.32,4990.3099,33.220076139719666,-133.82710887427947,-77.19299837575602,2876.200985286123,3020.4095999999995,2975.498,3464.1309701360688,2486.8650298639313,39.353637881261555,-21971.870199999998
2631.84,2703.19,2605.14,2696.94,4529.3028,37.863895535496624,-130.79728349520337,-87.91385539964548,2859.1285104969684,3011.1777999999995,2949.625,3439.7154097612965,2459.5345902387035,40.73350481247131,-17442.567399999996
2696.5,2830.07,2624.57,2795.48,2329.0806,44.23245509635395,-119.07218060851801,-94.14552044142,2853.066747592495,3003.8758000000003,2924.5955,3391.960469653263,2457.230530346737,40.58825970165675,-15113.486799999997
2795.2,2804.16,2711.65,2729.96,588.5997,41.208145308509685,-113.75556517754194,-98.0675293886444,2841.342295440829,2994.8201999999997,2900.091,3354.1241001545977,2446.057899845402,40.45338924161467,-15702.086499999998
2730.0,2754.51,2592.23,2625.44,1863.9104,36.87656932880224,-116.63154379797334,-101.7803322705102,2820.780172065512,2985.5242,2871.7765,3320.123670718177,2423.429329281823,40.85707183072799,-17565.9969
2626.86,2704.41,2596.36,2674.99,1176.2264,40.09156072575577,-113.60296244591245,-104.14485830559066,2806.8953937735587,2978.1746000000003,2846.5685,3279.3764297459716,2413.760570254028,41.231919949190356,-16389.7705
2677.69,2753.76,2634.71,2678.1,1523.0131,40.29709586974821,-109.68743047554108,-105.25337273958074,2794.6291657951247,2972.9633999999996,2821.9865,3233.9257777716075,2410.0472222283925,41.00886763117785,-14866.757399999999
2679.89,2768.43,2668.47,2671.55,1256.8354,39.9859449819625,-105.89221391213914,-105.38114097409243,2782.9073404813034,2968.1544,2798.392,3187.3996148663323,2409.3843851336674,40.631894259841786,-16123.592799999999
2672.44,2693.78,2539.76,2640.49,1931.6465,38.4690564601007,-104.18972556289646,-105.14285789185324,2769.343784244989,2961.2142,2773.2985,3134.036633236552,2412.5603667634477,40.924174930991725,-18055.239299999997
2639.26,2670.6,2602.37,2622.37,848.5085,37.57354751698098,-103.11398995522268,-104.73708430452713,2755.3462809835614,2955.0057999999995,2749.8514999999998,3084.907574606911,2414.7954253930884,41.19557841134524,-18903.747799999997
2623.3,2688.23,2613.1,2655.62,699.0257,40.31899209817455,-98.44366730014872,-103.47840090365145,2745.848539937508,2947.1657999999998,2731.5975000000003,3044.7011125550007,2418.493887445,41.22281560272455,-18204.7221
2655.05,2707.46,2641.35,2690.78,830.394,43.16540996905826,-90.85793111967587,-100.95430694685635,2740.603917086317,2939.5275999999994,2716.8525,3007.6889530023554,2426.0160469976445,40.99624171679765,-17374.3281
2694.23,2716.11,2647.85,2664.53,754.5029,41.57128953197023,-85.9732895979987,-97.95810347708482,2733.3587821257156,2931.4892,2699.6099999999997,2958.1243870657704,2441.095612934229,40.66830012380948,-18128.831
2662.73,2680.25,2608.95,2668.73,1071.1721,41.940744396247915,-80.83149593174994,-94.53278196801784,2727.2036600185043,2923.7018,2684.422,2910.7072247584692,2458.136775241531,40.61172691114927,-17057.6589
2669.82,2696.43,2637.36,2683.48,763.5624,43.296777347391334,-74.70523028518164,-90.56727163145061,2723.039501921504,2916.3382,2669.3055,2848.5377538467633,2490.0732461532366,40.32074424869807,-16294.096499999998
2682.68,2713.65,2652.39,2702.48,440.6694,45.07630519577798,-67.53843833661449,-85.96150497248338,2721.081454119456,2910.064,2660.3445,2812.004737039873,2508.6842629601274,39.790873173408144,-15853.427099999997
2703.22,2751.08,2701.58,2729.95,485.7523,47.63505285294886,-58.962422555411194,-80.56168848906894,2721.9260775366506,2905.6036,2656.5325000000003,2796.7377255623537,2516.327274437647,38.74189537690363,-15367.674799999997
2732.93,2759.88,2698.06,2709.2,812.3735,45.895714887015835,-53.22665608802481,-75.09468200886012,2720.7140701522076,2899.7982,2668.2115,2782.757629096494,2553.665370903506,37.637045235556265,-16180.048299999997
2710.0,2713.23,2592.03,2611.07,1306.2744,38.69912363216184,-55.95428456983882,-71.26660252105586,2710.271777756759,2891.3812,2670.281,2778.9779331489653,2561.5840668510345,37.48586083102548,-17486.322699999997
2611.43,2628.75,2577.68,2592.01,969.8711,37.4701408344399,-58.97411560750106,-68.8081051383449,2699.0087513037347,2882.9236,2673.7745,2766.523213300998,2581.025786699002,37.450183952818215,-18456.193799999997
2592.0,2626.46,2560.01,2590.58,672.6941,37.374241655767186,-60.78208447623956,-67.20290100592383,2688.682203560522,2875.1821999999997,2671.6875,2769.796986773659,2573.578013226341,37.54877937002091,-19128.887899999998
2589.78,2639.0,2584.81,2617.78,599.3789,40.49391068847785,-59.336110405009094,-65.62954288574089,2681.929612745234,2867.5292000000004,2667.7295,2767.811837597553,2567.6471624024466,37.42338497464307,-18529.509
2617.78,2632.54,2574.18,2613.7,479.9015,40.17065927994666,-57.852499831765726,-64.07413427494586,2675.431554388545,2860.083,2658.6405,2742.341359846183,2574.939640153817,37.39674852109116,-19009.410499999998
2613.82,2665.0,2606.35,2664.39,621.3826,45.944170965191844,-51.98719240450373,-61.65674590085744,2674.3799777801123,2851.9594,2655.362,2732.5122224493894,2578.211777550611,36.779798139703736,-18388.027899999997
2664.25,2700.4,2620.34,2630.32,1680.657,42.94453687135997,-49.517254193349345,-59.22884755935582,2670.1837894201017,2843.3536,2655.606,2732.4062201558713,2578.805779844129,35.596805094464095,-20068.684899999997
2630.74,2637.0,2572.78,2574.12,984.6695,38.48142407709998,-51.501009108333164,-57.68327986915129,2661.034857094378,2832.8654000000006,2650.5625,2734.5230383200355,2566.6019616799645,34.99737477873346,-21053.354399999997
2576.74,2576.74,2484.86,2543.36,1136.8495,36.260188139919514,-54.922116131658186,-57.13104712165267,2649.8277278472947,2821.3442,2643.8255,2738.770935587973,2548.880064412027,35.21270862306118,-22190.203899999997
2539.55,2586.47,2536.57,2561.76,428.355,38.54533738623136,-55.508771307976986,-56.80659195891754,2641.4403251951717,2809.9074,2638.3360000000002,2738.7716359863857,2537.9003640136148,35.24126783523936,-21761.848899999997
2560.62,2568.08,2516.92,2551.06,421.8858,37.69892235673681,-56.189384095030164,-56.68315038614006,2632.832675176584,2798.5614,2633.8645,2741.241554434314,2526.4874455656864,35.43535636104797,-22183.734699999997
2550.65,2552.57,2524.53,2537.73,378.4715,36.62007066215249,-57.14565469349054,-56.77565124761016,2623.775277540719,2787.1074,2629.6325,2744.8719734237775,2514.393026576223,35.615581420727395,-22562.206199999997
2535.46,2558.55,2513.0,2528.4,348.3617,35.84682117740148,-57.98791052198749,-57.01810310248563,2614.6919177749364,2775.3266000000003,2623.2715,2745.879903998214,2500.6630960017856,35.89015295589865,-22910.5679
2528.62,2570.23,2514.54,2558.58,413.7253,40.24239821764397,-55.57944531044586,-56.730371544077684,2609.347925605895,2762.2102,2616.6614999999997,2738.249208470014,2495.0737915299856,35.888944486569095,-22496.8426
2560.48,2566.77,2546.72,2554.44,179.3208,39.83914897795068,-53.38934355997344,-56.062165947256844,2604.1185993577146,2747.3776000000003,2611.157,2733.5432619904254,2488.770738009575,35.88782233647737,-22676.1634
2555.63,2617.75,2549.98,2598.39,415.5593,46.02277834615975,-47.559043401512554,-54.36154143810799,2603.5730184665035,2734.9444,2607.6400000000003,2727.2167082670744,2488.0632917329262,34.76891283063005,-22260.6041
2598.13,2598.13,2569.49,2581.46,252.2627,44.14064280604095,-43.79970232691767,-52.249173615869935,2601.467016707789,2722.739,2602.5389999999998,2717.3486063750274,2487.729393624972,33.72992543234325,-22512.8668
2582.07,2592.7,2572.09,2574.48,348.4059,43.35344331066703,-40.91201684309635,-49.98174226131522,2598.89682464038,2710.6456,2596.139,2701.861403094087,2490.416596905913,32.76515141964837,-22861.2727
2575.46,2582.1,2530.77,2574.41,453.7025,43.34509471533501,-38.188935431634036,-47.62318089537899,2596.564746103201,2698.7389999999996,2588.362,2674.667577710762,2502.056422289238,32.46433577796468,-23314.9752
2573.71,2586.89,2539.34,2545.55,236.8184,39.930946370176756,-37.92248776816223,-45.68304226993563,2591.706198855277,2686.7812,2580.1795,2648.2019120344776,2512.157087965523,32.066840906181845,-23551.7936
2546.25,2572.3,2452.75,2550.0,1684.8439,40.7064754115399,-36.92658161851159,-43.93175013965083,2587.734179916679,2674.934,2577.126,2644.8095942898144,2509.442405710186,32.743790127005255,-21866.9497
2550.62,2579.13,2486.95,2548.22,786.0968,40.48133844318866,-35.867491824699755,-42.31889847666062,2583.970924686519,2664.0722000000005,2574.9365000000003,2643.381353502569,2506.4916464974317,33.20321197101818,-22653.0465
2548.52,2579.67,2540.96,2558.54,416.7171,42.46805870156724,-33.80572640989294,-40.616264063307085,2581.5489318592317,2654.8289999999997,2573.3345,2641.7395990715463,2504.9294009284536,33.6156748813192,-22236.3294
2558.18,2578.48,2555.46,2572.19,444.9826,45.0793588876481,-30.716243803878115,-38.6362600114213,2580.6576050154954,2646.5591999999997,2571.055,2636.351665917855,2505.7583340821448,33.99867615517015,-21791.3468
2571.61,2603.42,2552.48,2579.44,700.6059,46.46912635407918,-27.367318755816086,-36.382471760300255,2580.5416426330676,2637.9604,2569.3419999999996,2631.8100681947817,2506.8739318052176,33.65140462878967,-21090.7409
2579.14,2613.98,2571.6,2593.57,440.0181,49.16888545340471,-23.304459316384964,-33.7668692715172,2581.7824385727754,2630.382,2565.801,2612.3056186522144,2519.2963813477854,33.040428989367236,-20650.7228
2593.75,2607.69,2574.93,2584.09,288.4148,47.44019203119749,-20.61196876621625,-31.135889170457013,2582.0022063277493,2622.3476,2563.4895,2600.579453612641,2526.3995463873594,32.4730944670464,-20939.1376
2583.9,2644.0,2583.9,2602.11,532.8262,50.96901116972614,-16.830080514475412,-28.274727439260694,2583.9172342965353,2616.7558,2564.889,2605.429564327447,2524.348435672553,30.955354870024312,-20406.3114
2603.08,2644.6,2598.57,2633.93,354.085,56.52028205960996,-11.136919285738259,-24.847165808556205,2588.6803548397224,2613.3106,2569.4175,2618.6327463672383,2520.2022536327618,29.530377638196942,-20052.2264
2633.18,2639.35,2609.94,2626.74,502.3108,55.00485108343733,-7.123110126064148,-21.302354672057795,2592.305082950225,2616.333,2572.6665000000003,2627.669798182819,2517.6632018171817,28.207184494357243,-20554.5372
2627.44,2627.89,2548.0,2576.65,615.2846,45.79316154518853,-7.892996281578235,-18.620482993961886,2590.8141226692514,2616.4724,2573.946,2628.0627239953424,2519.8292760046575,28.191464151332045,-21169.821799999998
2576.86,2583.08,2490.53,2501.64,934.0992,36.05535941464663,-14.389938468586934,-17.774374088886894,2582.321349081704,2616.0624000000003,2572.1415,2632.9601380231265,2511.322861976874,29.000549327080456,-22103.921
2501.38,2542.0,2472.01,2511.99,951.0856,38.01402206768645,-18.490506410333182,-17.917600553176154,2575.6231253596366,2613.6558,2571.321,2634.8598910509777,2507.782108949022,29.979282954757505,-21152.8354
2512.02,2533.51,2481.77,2497.54,339.8425,36.340400065924655,-22.645190622124574,-18.863118566965838,2568.1866372301474,2609.6678,2568.2690000000002,2639.3759084969106,2497.16209150309,30.88810703760048,-21492.6779
2497.79,2533.15,2489.95,2525.41,454.8551,41.6741025730663,-23.418972376409783,-19.77428932885463,2564.1126717796574,2604.2664,2566.8175,2640.144817931232,2493.4901820687683,31.7320151145261,-21037.822799999998
2525.42,2544.63,2518.64,2533.88,513.9704,43.23081596239998,-23.08265925083424,-20.43596331325055,2561.2333697054046,2600.3448,2563.592,2636.7554566159083,2490.428543384092,32.11645094697268,-20523.8524
2534.22,2571.4,2464.1,2514.62,1592.4712,40.578640345109875,-24.092526069818177,-21.167275864564076,2556.7940011620326,2598.1284,2560.25,2635.9072124783074,2484.5927875216926,33.223227712172985,-22116.3236
2514.38,2582.18,2494.77,2578.24,705.4295,51.223532285711926,-19.534073850277764,-20.840635461706814,2558.836477241839,2596.1934,2560.4379999999996,2636.2542374692107,2484.6217625307886,33.88917489381429,-21410.8941
2578.5,2691.0,2570.26,2635.33,1098.655,58.42162230804586,-11.185838363740004,-18.909676042113453,2566.121574647378,2595.3379999999997,2563.484,2645.9079551100763,2481.0600448899236,31.741407400123958,-20312.239100000003
2636.03,2652.15,2612.98,2634.3,277.4436,58.25459059051255,-4.599889325982076,-16.04771869888718,2572.6147580142942,2594.593,2567.9215,2655.406345836225,2480.436654163775,29.74705187026865,-20589.6827
2634.88,2635.44,2562.83,2573.97,457.2896,49.35383244402553,-4.200186925164417,-13.678212344142628,2572.7438286795996,2593.2626,2569.12,2656.2459632944624,2481.9940367055374,28.766214822604237,-21046.9723
2573.57,2581.67,2548.45,2555.04,808.7185,46.930813018377485,-5.349249865546881,-12.012419848423479,2571.057749757733,2591.916,2569.4610000000002,2656.310039349829,2482.6119606501716,28.081464664471614,-21855.6908
2555.59,2580.0,2520.5,2540.67,791.8274,45.11991046804014,-7.334877526923265,-11.076911384123436,2568.1636783522345,2589.6169999999997,2568.5675,2656.2116267569486,2480.9233732430516,27.867633091973822,-22647.5182
2539.6,2553.85,2510.0,2532.09,889.4157,44.027523616199495,-9.491424811170418,-10.759814069532833,2564.7280899377356,2586.4432,2566.5625,2655.6069268609103,2477.5180731390897,27.822779807698346,-23536.9339
2532.52,2562.79,2531.89,2558.92,386.732,48.24702939912742,-8.93257809870147,-10.394366875366561,2564.174938515094,2584.331,2565.5364999999997,2654.4365270584203,2476.636472941579,27.547892376667665,-23150.2019
2559.34,2603.49,2549.55,2597.46,334.9316,53.65200499238527,-5.318523516582445,-9.379198203609738,2567.344944370799,2582.9056,2565.731,2654.892146448372,2476.5698535516285,26.302990084557905,-22815.2703
2598.16,2598.18,2574.28,2582.52,246.3358,51.41052897261071,-3.618184188521809,-8.226995400592152,2568.790187764056,2580.8864,2565.6524999999997,2654.7515960391174,2476.553403960882,25.147009384741697,-23061.6061
2581.55,2595.2,2565.15,2566.89,565.1426,49.099434521007545,-3.49161423988744,-7.27991916845121,2568.6092175008125,2578.1746,2563.8915,2651.4170439913855,2476.365956008615,24.254989373110593,-23626.7487
2566.66,2615.0,2561.0,2602.99,796.4861,54.21847734388161,-0.47288719477683117,-5.918512773716334,2571.8835777388304,2575.6354,2562.3445,2645.8658042222637,2478.8231957777366,22.928557650752516,-22830.262600000002
2604.08,2658.6,2582.31,2608.33,862.6068,54.94036982249888,2.3235842758349463,-4.270093363806079,2575.3546655732275,2573.6180000000004,2561.424,2642.4548344766845,2480.3931655233155,21.851029682733685,-21967.6558
2608.99,2622.67,2580.71,2599.51,417.6271,53.4414697212617,3.784482615762954,-2.6591781678922723,2577.6551736138726,2573.3867999999998,2562.567,2645.0564708674256,2480.0775291325745,20.811696251198043,-22385.282900000002
2599.74,2611.06,2580.0,2597.53,206.4192,53.09129425818045,4.727984362250481,-1.1817456618637219,2579.548014222075,2573.4972,2567.3615,2646.194401069211,2488.528598930789,19.828209995364123,-22591.702100000002
2597.52,2604.72,2569.16,2572.56,164.3304,48.75274596724335,3.42140613670972,-0.26111530214903345,2578.882489058068,2573.1367999999998,2570.39,2645.023392794298,2495.7566072057016,18.624763825673114,-22756.0325
2572.68,2589.6,2570.63,2583.35,202.9892,50.63020318205165,3.219484095198368,0.4350045773204469,2579.307966290633,2572.4482000000003,2574.6805,2641.5286681049533,2507.8323318950465,17.50727809667432,-22553.0433
2584.32,2589.33,2542.06,2567.74,398.2089,47.89639274572059,1.779351622843933,0.7038739864251442,2578.2062552153347,2571.529,2576.797,2639.8436253179993,2513.7503746820007,16.808591550597807,-22951.252200000003
2567.91,2584.72,2557.18,2568.98,179.7275,48.13596059328556,0.7296825733028527,0.7090357038006859,2577.3275642424455,2569.6208,2578.5519999999997,2638.6053444862832,2518.498655513716,16.159811186383898,-22771.5247
2569.68,2581.14,2557.06,2570.38,152.5291,48.42429531485549,0.010657733083917265,0.5693601096573323,2576.665891457451,2568.422,2581.34,2633.9822700877185,2528.697729912282,15.560708329268378,-22618.995600000002
2569.96,2582.09,2564.98,2574.77,144.8935,49.37472323017259,-0.20260284239429893,0.41496751924700603,2576.4853303662653,2568.435,2581.1665000000003,2633.8713306228974,2528.461669377103,14.971322274689133,-22474.102100000004
2575.38,2601.98,2567.82,2570.71,226.3977,48.48485377469748,-0.6912531184252657,0.1937233917125517,2575.9352989028116,2568.982,2577.9355,2624.531341649102,2531.339658350898,14.056840437251852,-22700.499800000005
2571.2,2587.52,2566.97,2586.03,195.2495,52.00027816414916,0.1558870142393971,0.1861561162179208,2576.8966990073054,2569.4674,2575.522,2614.5807422223006,2536.4632577776993,13.178134668684018,-22505.250300000003
2586.52,2587.13,2555.0,2570.94,299.8827,48.49023640097679,-0.3859363805590874,0.07173761686251916,2576.329394339943,2569.865,2575.3705,2614.475624203717,2536.265375796283,12.53191233926327,-22805.133
2570.95,2579.23,2539.0,2561.39,329.1942,46.35755512705579,-1.5678671157365898,-0.2561833296573026,2574.906594878996,2570.3382,2575.6879999999996,2614.2267148720366,2537.1492851279627,12.458215339112673,-23134.327200000003
2560.99,2566.34,2530.0,2540.65,376.0342,42.033806485587476,-4.130486727448442,-1.0310440092155306,2571.6440620333774,2570.5832,2575.687,2614.2293502654957,2537.144649734504,12.67103359829542,-23510.3614
2538.21,2557.32,2533.05,2547.97,295.7539,44.01840294163528,-5.507234437736315,-1.9262820949196877,2569.38938945877,2570.371,2576.481,2611.9281120965898,2541.0338879034107,12.868650553250827,-23214.607500000002
2547.5,2570.7,2516.33,2560.03,605.433,47.224319267148154,-5.561071140238255,-2.653239903983401,2568.4980190341253,2570.4827999999998,2576.5364999999997,2611.8767712353506,2541.196228764649,13.580519825118364,-22609.1745
2559.6,2646.73,2555.39,2630.22,1075.3586,61.164027929124686,0.05932541637957911,-2.1107268399108055,2574.3763029356373,2571.1194,2578.1745,2619.732022291256,2536.6169777087443,13.610740373892948,-21533.8159
2630.2,2720.5,2622.32,2631.42,1473.5734,61.351975983683296,4.5578204346256825,-0.7770173850035079,2579.809035989386,2572.1186,2580.6195,2628.2257552506317,2533.013244749368,15.104430404104962,-20060.2425
2630.58,2640.56,2566.08,2595.6,1150.6304,53.092280211734206,5.172905472458297,0.412967186488853,2581.31293732373,2572.541,2582.055,2629.6501272714795,2534.45987272852,14.917461466808223,-21210.872900000002
2594.73,2648.46,2594.52,2616.63,526.199,56.77187714458729,7.273466052270578,1.785066959645198,2584.6764671024225,2573.3853999999997,2582.737,2631.8782955058,2533.5957044942,14.894998155278163,-20684.6739
2616.54,2628.32,2587.02,2591.2,262.4043,51.51001601783726,6.807711907653356,2.78959594924683,2585.297755949811,2574.2984,2581.8805,2629.7893373788006,2533.9716626212,14.676649138927965,-20947.0782
2591.94,2598.01,2538.01,2555.73,758.4798,45.21511024915581,3.535708382296434,2.9388184358567506,2582.481779192686,2574.413,2579.6915,2628.175514798573,2531.2074852014266,13.942165060075968,-21705.558
2556.02,2588.1,2537.68,2562.92,670.0725,46.63867280584796,1.5054411372752838,2.652142976140458,2580.6187526029066,2574.7070000000003,2577.9610000000002,2626.244904108805,2529.6770958911957,13.267323668833205,-21035.485500000003
2562.28,2615.43,2543.38,2555.25,762.3172,45.286791767560835,-0.7142319593913271,1.978867989034101,2578.2026809264394,2574.6412,2577.0955000000004,2626.346518050272,2527.8444819497286,12.63849671747502,-21797.802700000004
2555.63,2565.99,2496.0,2519.29,1349.6759,39.50510550008303,-5.313756670917428,0.5203430570437952,2572.5919494096356,2573.5831999999996,2573.8925,2629.07490077224,2518.7100992277597,12.446402891254275,-23147.478600000002
2519.32,2557.36,2508.52,2556.64,467.6582,47.06447840572912,-5.877330086831989,-0.7591915717313618,2571.072716132527,2573.1272,2573.3375,2628.9776325931934,2517.6973674068067,12.268030052620727,-22679.8204
2555.79,2582.8,2542.82,2576.66,312.7207,50.62590765678354,-4.654861052727028,-1.5383254679304952,2571.60483840562,2572.7889999999998,2573.7215,2629.3420427067026,2518.1009572932976,11.481034967637786,-22367.0997
2577.51,2599.22,2549.49,2592.01,432.0675,53.22442290157369,-2.4195378943518335,-1.7145679532147629,2573.5481871288944,2572.9474,2574.803,2630.960162713123,2518.645837286877,10.948666510931961,-21935.032199999998
2592.0,2622.41,2589.84,2613.85,620.9958,56.714964809843785,1.1015789721168403,-1.1513385681484423,2577.3864550213807,2573.1822,2576.757,2635.4365354786337,2518.0774645213664,10.957901061057376,-21314.036399999997
2614.35,2619.25,2565.71,2585.47,582.7519,51.352329180241945,1.5838035373317325,-0.6043101470524073,2578.1563164479157,2572.2129999999997,2577.495,2636.2230115446473,2518.7669884553525,10.363034566691152,-21896.788299999997
2585.92,2612.0,2583.81,2598.72,255.1502,53.56012950491654,3.000545820194475,0.11666104639696917,2580.1147625004955,2571.6526,2578.1295,2637.4835214222107,2518.7754785777893,9.810658536208228,-21641.638099999996
2598.56,2618.31,2594.4,2599.23,197.868,53.64732850236679,4.11701859656614,0.9167325564308034,2581.9352613099722,2572.1041999999998,2579.544,2639.490685112592,2519.5973148874077,9.454546984240794,-21443.770099999998
2600.57,2632.39,2593.4,2626.48,215.4742,58.16712816770003,7.118619562708773,2.1571099576863975,2586.1776173756894,2574.6009999999997,2582.7985,2645.4556787665897,2520.14132123341,9.473262386969845,-21228.295899999997
2625.67,2642.59,2609.05,2617.6,219.6136,56.24252854548839,8.680801293302466,3.461848224809611,2589.170225244671,2576.7132,2586.6459999999997,2647.912946194408,2525.3790538055914,9.739243474571936,-21447.909499999998
2616.18,2630.0,2611.23,2625.68,370.8326,57.61669907366483,10.45036474270455,4.8595515283886,2592.6473466499406,2579.276,2590.5315,2651.349378053979,2529.7136219460212,9.986225913059593,-21077.076899999996
2625.94,2652.83,2586.23,2588.55,652.3853,49.86676699597007,8.755745054997078,5.638790233710296,2592.25712315947,2580.5388,2591.9575,2651.1638962337574,2532.7511037662425,9.417052691891149,-21729.462199999998
2589.74,2636.83,2586.22,2617.04,451.7341,54.88158878687725,9.600977549755953,6.431227696919427,2594.617397144282,2582.202,2591.2985,2649.062526963056,2533.534473036944,8.888224709285655,-21277.728099999997
2616.91,2629.71,2591.42,2605.31,223.1922,52.550818243440204,9.218057395510186,6.988593636637579,2595.635740273398,2584.0157999999997,2589.993,2645.1942949484755,2534.7917050515243,8.397170154009125,-21500.920299999998
2607.83,2617.32,2597.65,2612.52,153.6302,53.848245440960945,9.388156335682197,7.468506176446502,2597.2437650092647,2584.7014,2590.839,2646.8704693363347,2534.807530663665,7.941190924109491,-21347.2901
2613.84,2639.88,2613.76,2627.98,229.3555,56.58925421229768,10.6477135527889,8.104347651714983,2600.171025484573,2584.5544,2591.4065,2648.6873255089663,2534.125674491034,8.266929365777118,-21117.934599999997
2628.69,2702.8,2624.76,2662.79,1075.5481,62.05397211141827,14.290070762171126,9.341492273806212,2606.1347373431854,2585.1241999999997,2594.986,2660.170000920385,2529.8019990796147,10.08985351480916,-20042.386499999997
